MAF/TIGER Object Identifier,Zip Code Tabulation Area Code,Geographic Identifier,Base Name,Legal/Statistical Area Description Code,Name,ZIP Code Tabulation Area FIPS Class Code,MAF/TIGER Feature Class Code,Functional Status,Land Area (Square Meters),Water Area (Square Meters),Centroid Latitude,Centroid Longitude,Internal Point Latitude,Internal Point Longitude,Decennial Housing Count,Decennial Population Count,Object ID,Shape Area,Shape Length
2217026263542761,15831,15831,15831,Z5,ZCTA5 15831,B5,G6350,S,405210,0,41.3530637,-78.604278,41.3530637,-78.604278,67,197,9870,719741.6992,4712.629695
2.21704E+14,18817,18817,18817,Z5,ZCTA5 18817,B5,G6350,S,1946597,9215,41.8742958,-76.6206707,41.8722543,-76.6229436,44,115,9871,3530127.879,9757.034942
2.21704E+14,33144,33144,33144,Z5,ZCTA5 33144,B5,G6350,S,8002693,122444,25.7633679,-80.3122077,25.7634579,-80.3126673,9558,25814,9872,10059783.96,16824.76619
2.21704E+14,34241,34241,34241,Z5,ZCTA5 34241,B5,G6350,S,181615456,8019929,27.2494386,-82.3730492,27.2510386,-82.3737852,6620,14589,9873,240875200.7,113421.4068
2.21704E+14,11358,11358,11358,Z5,ZCTA5 11358,B5,G6350,S,5067751,0,40.7603631,-73.7965254,40.7603631,-73.7965254,14931,40435,9874,8841898.305,15276.94285
2.21704E+14,10455,10455,10455,Z5,ZCTA5 10455,B5,G6350,S,1816372,0,40.8147983,-73.908601,40.8147983,-73.908601,15777,43804,9875,3174248.891,9529.192911
2.21704E+14,14225,14225,14225,Z5,ZCTA5 14225,B5,G6350,S,29743122,105687,42.9287697,-78.7520039,42.9289489,-78.7502727,16420,34066,9876,55703553,49186.56627
2.21704E+14,14051,14051,14051,Z5,ZCTA5 14051,B5,G6350,S,40135545,148885,43.0417043,-78.6992663,43.0428424,-78.6994131,8472,20721,9877,75453026.96,58211.46819
2.21704E+14,10310,10310,10310,Z5,ZCTA5 10310,B5,G6350,S,4668227,0,40.6326122,-74.1161485,40.6326122,-74.1161485,9383,26667,9878,8113901.996,14737.21562
2.21704E+14,10528,10528,10528,Z5,ZCTA5 10528,B5,G6350,S,9787224,3801,40.9782206,-73.7230254,40.9750474,-73.7249262,5016,13108,9879,17194699.49,18239.12612
2.21704E+14,12586,12586,12586,Z5,ZCTA5 12586,B5,G6350,S,61521479,2581259,41.5656869,-74.1728659,41.5651344,-74.1717214,4838,13087,9880,114604033.2,72437.01463
2.21704E+14,13491,13491,13491,Z5,ZCTA5 13491,B5,G6350,S,194599587,144561,42.8595481,-75.1770103,42.8641347,-75.1681327,1598,3494,9881,362620402.4,143059.5158
2.21704E+14,12589,12589,12589,Z5,ZCTA5 12589,B5,G6350,S,153994049,1589657,41.6277944,-74.1586213,41.6237911,-74.1587714,5563,16935,9882,278687266.8,152697.3818
2.21704E+14,10980,10980,10980,Z5,ZCTA5 10980,B5,G6350,S,71434680,3133583,41.2315823,-74.0574653,41.2392335,-74.0562605,4833,13289,9883,131961015.7,73195.8181
2.21704E+14,21529,21529,21529,Z5,ZCTA5 21529,B5,G6350,S,2390420,64770,39.7169096,-78.7747514,39.713709,-78.7761814,306,651,9884,4154646.254,11775.07894
2.21704E+14,21711,21711,21711,Z5,ZCTA5 21711,B5,G6350,S,63619385,1768550,39.6681523,-78.0124719,39.6683956,-78.0195689,437,1108,9885,110493656.8,68572.79803
2.21704E+14,21734,21734,21734,Z5,ZCTA5 21734,B5,G6350,S,1239717,0,39.6058007,-77.7037998,39.6058007,-77.7037998,451,845,9886,2091148.781,9810.917868
2.21704E+14,21028,21028,21028,Z5,ZCTA5 21028,B5,G6350,S,33314179,134410,39.5683343,-76.2416474,39.5659645,-76.249527,1208,3172,9887,56360562.16,41052.63939
2.21704E+14,21153,21153,21153,Z5,ZCTA5 21153,B5,G6350,S,7428948,22545,39.41649,-76.7070238,39.4178437,-76.7005209,344,865,9888,12501404.14,21289.81842
2.21704E+14,21057,21057,21057,Z5,ZCTA5 21057,B5,G6350,S,41159007,1138406,39.4511411,-76.5060496,39.4487483,-76.5124738,1693,4060,9889,71032614.59,46497.83325
2.21704E+14,21005,21005,21005,Z5,ZCTA5 21005,B5,G6350,S,86381151,2662682,39.440587,-76.1674202,39.4726321,-76.1106659,767,1709,9890,149491951.7,180278.0184
2.21704E+14,21842,21842,21842,Z5,ZCTA5 21842,B5,G6350,S,23452047,31750666,38.3780348,-75.0896758,38.363088,-75.085032,33014,11104,9891,89965814.84,61718.49329
2.21704E+14,20747,20747,20747,Z5,ZCTA5 20747,B5,G6350,S,20463048,5037,38.8534677,-76.88383,38.8533085,-76.8830285,17114,40696,9892,33798980.8,29778.23654
2.21704E+14,21032,21032,21032,Z5,ZCTA5 21032,B5,G6350,S,44779199,4530498,39.0337671,-76.6040018,39.0283428,-76.6041445,3584,9180,9893,81837032.88,53049.43119
2.21704E+14,20855,20855,20855,Z5,ZCTA5 20855,B5,G6350,S,33860700,569923,39.1369972,-77.1319355,39.136974,-77.1318007,6427,17003,9894,57309054.88,47916.19259
2.21704E+14,20772,20772,20772,Z5,ZCTA5 20772,B5,G6350,S,187691473,3671826,38.7784749,-76.7691093,38.7802744,-76.7669897,19597,51395,9895,315339593.2,108142.2389
2.21704E+14,21771,21771,21771,Z5,ZCTA5 21771,B5,G6350,S,231855704,462398,39.3954843,-77.1586725,39.3949368,-77.1581933,10942,30697,9896,389529083.2,127575.1478
2.21704E+14,21770,21770,21770,Z5,ZCTA5 21770,B5,G6350,S,29654111,26656,39.3524708,-77.257957,39.3501894,-77.2562401,2576,7575,9897,49705017.36,53052.87301
2.21704E+14,20678,20678,20678,Z5,ZCTA5 20678,B5,G6350,S,116220026,23596035,38.5243519,-76.5973836,38.5251117,-76.5954004,4773,12818,9898,228781531.2,120110.6022
2.21704E+14,20707,20707,20707,Z5,ZCTA5 20707,B5,G6350,S,32747896,494811,39.0956315,-76.8842381,39.0955933,-76.8838771,15693,37702,9899,55267382.85,39209.58841
2.21704E+14,21613,21613,21613,Z5,ZCTA5 21613,B5,G6350,S,397996913,105909514,38.5042002,-76.0816609,38.5027899,-76.0788754,9198,17967,9900,824087376.4,249904.7273
2.21704E+14,20816,20816,20816,Z5,ZCTA5 20816,B5,G6350,S,9224335,1488329,38.9562522,-77.1186522,38.9569499,-77.1200056,6717,17035,9901,17740710.17,22354.9446
2.21704E+14,20901,20901,20901,Z5,ZCTA5 20901,B5,G6350,S,13851972,70014,39.0214806,-77.0092131,39.0214946,-77.0097789,13246,36537,9902,23097706.14,27382.53955
2.21704E+14,20774,20774,20774,Z5,ZCTA5 20774,B5,G6350,S,90330639,542594,38.8759018,-76.7692309,38.8762553,-76.7696026,20524,51984,9903,150153179.8,98332.85187
2.21704E+14,20871,20871,20871,Z5,ZCTA5 20871,B5,G6350,S,59254394,113058,39.2592025,-77.2818936,39.258885,-77.2818288,8911,28557,9904,99157483.75,72458.76536
2217026263016409,21233,21233,21233,Z5,ZCTA5 21233,B5,G6350,S,71267,0,39.2924629,-76.6049576,39.2924629,-76.6049576,0,4,9905,119144.6328,1402.141128
2.21704E+14,21102,21102,21102,Z5,ZCTA5 21102,B5,G6350,S,105252478,1646678,39.6873165,-76.8456337,39.6921647,-76.8476447,4536,12100,9906,180739644.7,97391.98485
2.21704E+14,20853,20853,20853,Z5,ZCTA5 20853,B5,G6350,S,23386745,264176,39.1023364,-77.0946386,39.101747,-77.0946025,10047,30611,9907,39328074.96,42581.73829
2.21704E+14,20758,20758,20758,Z5,ZCTA5 20758,B5,G6350,S,12580297,0,38.7340047,-76.5896162,38.7340047,-76.5896162,280,741,9908,20704859.08,33621.64766
2.21704E+14,21774,21774,21774,Z5,ZCTA5 21774,B5,G6350,S,36674001,668540,39.4087919,-77.2784188,39.4101683,-77.2741929,5460,15496,9909,62635988.54,47993.80512
2.21704E+14,21090,21090,21090,Z5,ZCTA5 21090,B5,G6350,S,17200920,200469,39.2091863,-76.6679738,39.2095672,-76.6647411,4295,10623,9910,29023286.38,22938.14157
2.21704E+14,20708,20708,20708,Z5,ZCTA5 20708,B5,G6350,S,31355609,404520,39.0454072,-76.8345504,39.0425507,-76.8264852,10846,27832,9911,52728094.18,47978.02283
2.21704E+14,20715,20715,20715,Z5,ZCTA5 20715,B5,G6350,S,36396753,137168,38.986433,-76.7396459,38.9868059,-76.7362659,9316,27127,9912,60553247.23,39807.51157
2.21704E+14,20612,20612,20612,Z5,ZCTA5 20612,B5,G6350,S,604744,1337569,38.5070738,-76.6779757,38.5095139,-76.6793287,141,232,9913,3176697.582,9304.274566
2.21704E+14,21652,21652,21652,Z5,ZCTA5 21652,B5,G6350,S,1354902,2652252,38.7145899,-76.2813059,38.7189515,-76.2810225,159,161,9914,6591515.719,18263.19319
2.21704E+14,21540,21540,21540,Z5,ZCTA5 21540,B5,G6350,S,690427,107899,39.4765199,-79.0591499,39.4787812,-79.0589034,47,85,9915,1341645.152,5328.802758
2.21704E+14,21921,21921,21921,Z5,ZCTA5 21921,B5,G6350,S,245358374,14216742,39.6256963,-75.859086,39.6271448,-75.8598906,18303,44983,9916,438102014.6,134477.4385
2.21704E+14,21040,21040,21040,Z5,ZCTA5 21040,B5,G6350,S,25417327,2996041,39.4304381,-76.2892413,39.429886,-76.2836098,9604,25138,9917,47688138.79,47300.87973
2.21704E+14,21216,21216,21216,Z5,ZCTA5 21216,B5,G6350,S,8553175,132850,39.3108202,-76.6714568,39.3105945,-76.6717168,13785,27729,9918,14528903.62,19779.11932
2.21704E+14,21557,21557,21557,Z5,ZCTA5 21557,B5,G6350,S,69162669,1229060,39.519133,-78.9235425,39.522914,-78.9277335,855,1911,9919,118442697.4,77607.91105
2.21704E+14,21766,21766,21766,Z5,ZCTA5 21766,B5,G6350,S,106020342,2206978,39.6592728,-78.3986057,39.6704707,-78.3878895,474,633,9920,182838019.6,98756.87289
2.21704E+14,21856,21856,21856,Z5,ZCTA5 21856,B5,G6350,S,86707850,9216182,38.338534,-75.7962278,38.3307295,-75.7948849,418,879,9921,156161591.5,107643.6948
2.21704E+14,21555,21555,21555,Z5,ZCTA5 21555,B5,G6350,S,254577967,5129578,39.5877366,-78.5567321,39.5751402,-78.5625738,949,1619,9922,437848007.6,135409.8392
2.21704E+14,21222,21222,21222,Z5,ZCTA5 21222,B5,G6350,S,29793155,5747614,39.2641854,-76.495229,39.264602,-76.4955574,24247,59062,9923,59369707.18,51955.79439
2.21704E+14,21111,21111,21111,Z5,ZCTA5 21111,B5,G6350,S,91547916,510182,39.5756609,-76.5808488,39.5755361,-76.589691,1946,5062,9924,155149072,81234.24313
2.21704E+14,21132,21132,21132,Z5,ZCTA5 21132,B5,G6350,S,57914033,289869,39.6960203,-76.4257227,39.6955371,-76.4222014,1056,2930,9925,98432757.43,66142.64163
2.21704E+14,21209,21209,21209,Z5,ZCTA5 21209,B5,G6350,S,16725999,27577,39.3726572,-76.6680394,39.375252,-76.6626173,12275,28659,9926,28072521.05,35460.27305
2.21704E+14,21244,21244,21244,Z5,ZCTA5 21244,B5,G6350,S,36611048,180861,39.3341789,-76.7821176,39.3350046,-76.7767055,14969,38015,9927,61581741.98,41215.64739
2.21704E+14,21131,21131,21131,Z5,ZCTA5 21131,B5,G6350,S,54475545,3592507,39.5033908,-76.574874,39.5044922,-76.5891955,2716,7468,9928,97662887.89,59743.89427
2.21704E+14,21034,21034,21034,Z5,ZCTA5 21034,B5,G6350,S,69066782,7329676,39.6490444,-76.2225572,39.6405816,-76.2231037,1442,3314,9929,129025314.1,69301.08646
2.21704E+14,21051,21051,21051,Z5,ZCTA5 21051,B5,G6350,S,1029627,1425,39.4720833,-76.4540105,39.4726914,-76.4558413,107,256,9930,1732548.84,6414.81704
2.21704E+14,20659,20659,20659,Z5,ZCTA5 20659,B5,G6350,S,251242038,24588723,38.4161618,-76.735538,38.4078939,-76.7320447,8676,24427,9931,450001663.4,136160.5419
2.21704E+14,20817,20817,20817,Z5,ZCTA5 20817,B5,G6350,S,36358837,193215,38.9980815,-77.1492165,38.9972787,-77.1518162,14324,38908,9932,60603074.19,48830.17757
2.21704E+14,20755,20755,20755,Z5,ZCTA5 20755,B5,G6350,S,27310699,124285,39.0989041,-76.7447719,39.0984972,-76.7454792,3319,9324,9933,45616006.94,36012.0222
2.21704E+14,20785,20785,20785,Z5,ZCTA5 20785,B5,G6350,S,26210920,43907,38.9184904,-76.8823295,38.9182912,-76.8819478,15975,41636,9934,43433449.55,48000.96893
2.21704E+14,20646,20646,20646,Z5,ZCTA5 20646,B5,G6350,S,206607524,1793681,38.5211461,-76.9998466,38.5206527,-76.9999154,7619,20411,9935,340977472.4,202272.6936
2.21704E+14,21054,21054,21054,Z5,ZCTA5 21054,B5,G6350,S,41217924,0,39.0261799,-76.6708223,39.0555925,-76.6904995,5302,13970,9936,68392978.9,81794.59767
2217026263016412,21560,21560,21560,Z5,ZCTA5 21560,B5,G6350,S,1442886,0,39.5650477,-78.7062129,39.5650477,-78.7062129,22,35,9937,2431020.063,8236.323233
2217026263016413,20656,20656,20656,Z5,ZCTA5 20656,B5,G6350,S,1492479,4076,38.3391515,-76.6785764,38.3384573,-76.681318,41,106,9938,2436383.309,8600.640394
2.21704E+14,21738,21738,21738,Z5,ZCTA5 21738,B5,G6350,S,18077562,98548,39.2797205,-77.0255699,39.2798437,-77.0267063,1105,3373,9939,30375924.06,33615.77301
2.21704E+14,20905,20905,20905,Z5,ZCTA5 20905,B5,G6350,S,30525270,254053,39.1105027,-76.9903898,39.1098657,-76.9880769,5840,17700,9940,51193313.88,69817.31529
2.21704E+14,20862,20862,20862,Z5,ZCTA5 20862,B5,G6350,S,4083727,46332,39.1803205,-77.0187985,39.1807996,-77.0173953,167,453,9941,6882779.793,20124.27562
2.21704E+14,20748,20748,20748,Z5,ZCTA5 20748,B5,G6350,S,24088367,14301,38.8169491,-76.941265,38.8148678,-76.933447,16637,39689,9942,39760299.61,42494.57869
2.21704E+14,21777,21777,21777,Z5,ZCTA5 21777,B5,G6350,S,2843571,0,39.2792959,-77.5287272,39.2792959,-77.5287272,650,1890,9943,4752128.754,13750.06647
2.21704E+14,21074,21074,21074,Z5,ZCTA5 21074,B5,G6350,S,97617089,2286696,39.6174535,-76.8435047,39.6215986,-76.8399309,6024,15279,9944,168574002.1,98166.60783
2.21704E+14,20716,20716,20716,Z5,ZCTA5 20716,B5,G6350,S,29766868,164714,38.9273395,-76.7149467,38.9264277,-76.715028,9368,22874,9945,49528104.81,30999.79549
2.21704E+14,20688,20688,20688,Z5,ZCTA5 20688,B5,G6350,S,2982769,5839140,38.3281889,-76.4657105,38.3272586,-76.4643239,973,1462,9946,14357744.26,24152.74566
2.21704E+14,21035,21035,21035,Z5,ZCTA5 21035,B5,G6350,S,80428966,465813,38.9363382,-76.6387527,38.9382997,-76.6265878,2909,8298,9947,133891300.6,61207.74018
2.21704E+14,20674,20674,20674,Z5,ZCTA5 20674,B5,G6350,S,4732401,10217761,38.1351361,-76.508586,38.1471228,-76.5352489,416,718,9948,24203945.88,42354.18592
2.21704E+14,20695,20695,20695,Z5,ZCTA5 20695,B5,G6350,S,37261261,133483,38.5888544,-76.9726579,38.5877672,-76.9787999,4782,13318,9949,61298120.85,70584.30555
2.21704E+14,20639,20639,20639,Z5,ZCTA5 20639,B5,G6350,S,107730233,4991406,38.6082223,-76.608636,38.6012413,-76.6054764,5225,15344,9950,184874238,85862.73003
2.21704E+14,20670,20670,20670,Z5,ZCTA5 20670,B5,G6350,S,24207280,14699881,38.2876491,-76.4169712,38.2848482,-76.4076612,553,1226,9951,63251393.08,35987.2486
2.21704E+14,21658,21658,21658,Z5,ZCTA5 21658,B5,G6350,S,100936154,22704884,38.9412781,-76.139753,38.9442683,-76.143938,1702,3723,9952,204670392.6,110185.9769
2.21704E+14,20879,20879,20879,Z5,ZCTA5 20879,B5,G6350,S,22319827,119716,39.1699185,-77.1740002,39.1672978,-77.1641467,8956,26176,9953,37384818.32,60558.00158
2.21704E+14,20684,20684,20684,Z5,ZCTA5 20684,B5,G6350,S,21594147,8778076,38.1406609,-76.4154853,38.1254868,-76.4205439,533,1193,9954,49178926.34,35083.01497
2.21704E+14,20720,20720,20720,Z5,ZCTA5 20720,B5,G6350,S,38168661,747082,38.9970397,-76.7858411,38.9963755,-76.7833773,8314,25702,9955,64520217.43,65184.42423
2.21704E+14,21717,21717,21717,Z5,ZCTA5 21717,B5,G6350,S,1568850,0,39.338627,-77.4315272,39.338627,-77.4315272,79,199,9956,2626244.156,9450.100426
2.21704E+14,21920,21920,21920,Z5,ZCTA5 21920,B5,G6350,S,2562264,17583,39.6567211,-75.834458,39.6562465,-75.8410064,246,555,9957,4358046.941,12382.6516
2.21704E+14,20675,20675,20675,Z5,ZCTA5 20675,B5,G6350,S,18456296,0,38.583482,-77.0152376,38.583482,-77.0152376,662,1728,9958,30249411.03,37315.87963
2.21704E+14,21640,21640,21640,Z5,ZCTA5 21640,B5,G6350,S,66465334,211567,39.0703199,-75.8253904,39.0681413,-75.8209483,613,1798,9959,110774363.6,79888.51937
2.21704E+14,21862,21862,21862,Z5,ZCTA5 21862,B5,G6350,S,2719744,5474,38.3971557,-75.2151131,38.395818,-75.2129315,53,119,9960,4443712.547,14895.48876
2.21704E+14,21629,21629,21629,Z5,ZCTA5 21629,B5,G6350,S,216570691,6168335,38.8610994,-75.8275788,38.8586716,-75.8250789,3950,9911,9961,367887949,125049.113
2.21704E+14,20611,20611,20611,Z5,ZCTA5 20611,B5,G6350,S,21525579,3226267,38.4588938,-76.9881004,38.4551404,-76.9874804,437,1100,9962,40428628.24,46303.51751
2.21704E+14,21672,21672,21672,Z5,ZCTA5 21672,B5,G6350,S,25289915,7541163,38.2753032,-76.0584857,38.2716986,-76.0527038,155,158,9963,53355714.71,68955.40795
2.21704E+14,21663,21663,21663,Z5,ZCTA5 21663,B5,G6350,S,31576830,19464364,38.7878859,-76.2311905,38.7880294,-76.2311828,2107,3142,9964,84130603.74,64577.99691
2.21704E+14,21625,21625,21625,Z5,ZCTA5 21625,B5,G6350,S,106480078,1632198,38.8692549,-75.9921754,38.8641162,-75.9814939,986,2329,9965,178604727.9,87231.23434
2.21704E+14,20625,20625,20625,Z5,ZCTA5 20625,B5,G6350,S,1267584,3419364,38.2583005,-76.843991,38.2574806,-76.8445296,527,848,9966,7613664.156,13583.56709
2.21704E+14,21676,21676,21676,Z5,ZCTA5 21676,B5,G6350,S,10339168,590523,38.786262,-76.3052711,38.7874345,-76.3011374,241,315,9967,18014464.09,50562.52145
2.21704E+14,21218,21218,21218,Z5,ZCTA5 21218,B5,G6350,S,11213012,316361,39.3304018,-76.6022977,39.3301071,-76.6014512,22778,46238,9968,19295598.8,26326.96501
2.21704E+14,21722,21722,21722,Z5,ZCTA5 21722,B5,G6350,S,147431265,3579462,39.6657455,-77.9146113,39.6645049,-77.913452,2278,5674,9969,255163384.6,106608.1415
2.21704E+14,21919,21919,21919,Z5,ZCTA5 21919,B5,G6350,S,110827485,22488901,39.4188731,-75.9364782,39.4185535,-75.933709,2178,3124,9970,223680844.1,80487.59277
2.21704E+14,21229,21229,21229,Z5,ZCTA5 21229,B5,G6350,S,15374457,23252,39.2851252,-76.6908028,39.2842394,-76.6914035,20101,43464,9971,25736658.7,28316.63705
2.21704E+14,21214,21214,21214,Z5,ZCTA5 21214,B5,G6350,S,7237112,0,39.3521433,-76.5643317,39.3521433,-76.5643317,8618,19344,9972,12119556.09,18673.45652
2.21704E+14,21207,21207,21207,Z5,ZCTA5 21207,B5,G6350,S,26793537,93870,39.3241554,-76.7202125,39.3241672,-76.7194841,20214,46595,9973,44990916.01,41008.43765
2.21704E+14,21849,21849,21849,Z5,ZCTA5 21849,B5,G6350,S,95459712,344485,38.3700869,-75.460627,38.3646884,-75.4563257,1381,3162,9974,156101548.6,102924.9602
2.21704E+14,21524,21524,21524,Z5,ZCTA5 21524,B5,G6350,S,9292612,0,39.7066664,-78.8020579,39.7066664,-78.8020579,253,500,9975,15720217.2,23549.6452
2217026262974206,68330,68330,68330,Z5,ZCTA5 68330,B5,G6350,S,2803472,660,40.7065874,-97.3404925,40.7074092,-97.3411956,32,63,9976,4884634.902,11784.09795
2.21704E+14,68004,68004,68004,Z5,ZCTA5 68004,B5,G6350,S,200559960,570634,42.0088482,-96.6297986,42.0097361,-96.6230481,375,867,9977,364553750.7,111656.7684
2.21704E+14,68376,68376,68376,Z5,ZCTA5 68376,B5,G6350,S,401632857,772801,40.1709351,-95.9380929,40.1702265,-95.9383834,680,1322,9978,689974515.8,175576.9954
2.21704E+14,68869,68869,68869,Z5,ZCTA5 68869,B5,G6350,S,547640446,2257550,40.9994234,-98.8832375,40.9961347,-98.8841968,999,2216,9979,966334047.4,199599.0737
2.21704E+14,68345,68345,68345,Z5,ZCTA5 68345,B5,G6350,S,119498287,292566,40.0369736,-96.019253,40.0364554,-96.0191761,132,215,9980,204594674,92390.83897
2.21704E+14,68041,68041,68041,Z5,ZCTA5 68041,B5,G6350,S,115605100,210994,41.2362934,-96.4879257,41.2414228,-96.4933893,392,991,9981,204985872.4,89647.9441
2.21704E+14,68073,68073,68073,Z5,ZCTA5 68073,B5,G6350,S,116042208,4263453,41.2392791,-96.4092978,41.2391782,-96.4164882,897,2182,9982,212951301.6,82153.69295
2.21704E+14,68840,68840,68840,Z5,ZCTA5 68840,B5,G6350,S,393696222,4478333,40.7572406,-98.8802655,40.7596664,-98.8775417,1223,2946,9983,694649498.8,186724.1489
2.21704E+14,68845,68845,68845,Z5,ZCTA5 68845,B5,G6350,S,320317148,2926637,40.7157648,-99.1705937,40.7180877,-99.1708572,8798,20304,9984,563228306.3,156453.2592
2.21704E+14,68040,68040,68040,Z5,ZCTA5 68040,B5,G6350,S,90047953,621844,41.2855402,-96.7381664,41.2872873,-96.7400219,145,339,9985,160719028.6,85092.32513
2.21704E+14,68849,68849,68849,Z5,ZCTA5 68849,B5,G6350,S,569443,0,40.7014557,-99.100884,40.7014557,-99.100884,11,1433,9986,991786.7031,5126.560208
2.21704E+14,68735,68735,68735,Z5,ZCTA5 68735,B5,G6350,S,907479194,1891495,42.1490623,-98.4540799,42.1468171,-98.4466116,430,833,9987,1655510189,235860.5163
2.21704E+14,68872,68872,68872,Z5,ZCTA5 68872,B5,G6350,S,161821100,0,41.0928741,-98.3321671,41.0928741,-98.3321671,369,908,9988,285169212.3,99095.13958
2.21704E+14,68927,68927,68927,Z5,ZCTA5 68927,B5,G6350,S,391407820,511985,40.5113547,-99.6267047,40.499892,-99.6339203,505,1104,9989,678760209.6,182314.1535
2.21704E+14,68714,68714,68714,Z5,ZCTA5 68714,B5,G6350,S,2158249084,8219845,42.3687474,-99.5027611,42.368746,-99.5033,664,1065,9990,3971585116,414497.3034
2.21704E+14,68319,68319,68319,Z5,ZCTA5 68319,B5,G6350,S,179607237,1470728,40.9365407,-97.7581764,40.9377546,-97.7597098,249,540,9991,317606027.5,117978.3733
2.21704E+14,68871,68871,68871,Z5,ZCTA5 68871,B5,G6350,S,165577936,2038257,41.1404015,-98.8478448,41.1409166,-98.8527535,111,230,9992,295806594.9,95431.10199
2.21704E+14,68037,68037,68037,Z5,ZCTA5 68037,B5,G6350,S,137716732,4123777,40.984394,-96.1267686,40.9835064,-96.130047,1039,2615,9993,249142270.8,110413.0159
2.21704E+14,68403,68403,68403,Z5,ZCTA5 68403,B5,G6350,S,1918720,3130,40.9204485,-96.1670635,40.9205655,-96.1667716,79,180,9994,3369236.57,8812.318885
2.21704E+14,68753,68753,68753,Z5,ZCTA5 68753,B5,G6350,S,229876199,664749,42.8446124,-99.4558576,42.8540669,-99.4850115,25,36,9995,429069527.2,150673.133
2.21704E+14,68792,68792,68792,Z5,ZCTA5 68792,B5,G6350,S,137012121,5710808,42.7332185,-97.1142599,42.7276291,-97.1001442,282,468,9996,264679740,105130.6243
2.21704E+14,00923,00923,00923,Z5,ZCTA5 00923,B5,G6350,S,5201023,937118,18.4114615,-66.0371638,18.4108037,-66.0373582,13563,23607,9997,6855082.231,13097.85469
2.21704E+14,00786,00786,00786,Z5,ZCTA5 00786,B5,G6350,S,4568280,0,18.1357247,-66.228698,18.1357247,-66.228698,103,273,9998,5085866.646,11949.5902
2.21704E+14,00968,00968,00968,Z5,ZCTA5 00968,B5,G6350,S,1180789,0,18.4060629,-66.1012322,18.4060629,-66.1012322,2390,3722,9999,1318622.964,4485.768258
2.21704E+14,00677,00677,00677,Z5,ZCTA5 00677,B5,G6350,S,37733227,3594732,18.335771,-67.2332778,18.3325678,-67.2270217,9198,15379,10000,46115103.11,35804.16909
2.21704E+14,00698,00698,00698,Z5,ZCTA5 00698,B5,G6350,S,162285944,1629356,18.072559,-66.8552008,18.072916,-66.8511898,16403,33774,10001,182357191.8,97019.52082
2.21704E+14,00704,00704,00704,Z5,ZCTA5 00704,B5,G6350,S,23300028,2021101,17.9743948,-66.2288646,17.9731683,-66.229011,3463,6865,10002,28138927.44,37262.43879
2.21704E+14,00731,00731,00731,Z5,ZCTA5 00731,B5,G6350,S,126787943,2862000,18.0991568,-66.632788,18.1099473,-66.6356221,5556,12292,10003,144279799.2,92577.28655
2.21704E+14,00782,00782,00782,Z5,ZCTA5 00782,B5,G6350,S,72467754,318383,18.2249799,-66.2245232,18.2248783,-66.2244815,7854,17965,10004,81114759.22,54735.16446
2.21704E+14,00766,00766,00766,Z5,ZCTA5 00766,B5,G6350,S,98819715,3710045,18.1304523,-66.4756947,18.1307185,-66.4722435,8992,22354,10005,114139598.8,64072.93079
2.21704E+14,00678,00678,00678,Z5,ZCTA5 00678,B5,G6350,S,75436288,4701704,18.4312983,-66.9301175,18.4305032,-66.9304785,11954,25410,10006,89518613.27,54645.24482
2.21704E+14,00918,00918,00918,Z5,ZCTA5 00918,B5,G6350,S,6987289,149509,18.421409,-66.0677585,18.4222485,-66.0690807,11021,17439,10007,7971288.506,13972.953
2.21704E+14,00927,00927,00927,Z5,ZCTA5 00927,B5,G6350,S,6274773,5830,18.3888302,-66.0714986,18.3882022,-66.0700328,8017,14297,10008,7012365.888,18133.26282
2.21704E+14,00728,00728,00728,Z5,ZCTA5 00728,B5,G6350,S,39878952,21618805,17.990866,-66.6628718,17.9910708,-66.662968,15878,36675,10009,68354101.61,50664.33299
2.21704E+14,00656,00656,00656,Z5,ZCTA5 00656,B5,G6350,S,109153496,10486443,18.0383138,-66.7916626,18.0404675,-66.7896795,8406,17965,10010,133049198.9,81831.00501
